x,y,z,position
2.53,44.97,2.62,2
2.59,44.93,4.01,2
3.03,44.94,3.63,2
2.39,44.95,3.25,2
2.49,44.98,2.22,2
1.53,44.99,1.16,2
2.0,44.97,2.52,2
1.22,44.92,4.16,2
2.45,44.89,5.1,2
2.76,44.91,4.45,2
0.76,44.9,4.85,2
3.02,44.92,4.27,2
2.48,44.88,5.31,2
2.41,44.81,6.54,2
2.25,44.87,5.48,2
2.86,44.86,5.62,2
2.35,44.89,5.07,2
2.73,44.87,5.37,2
2.11,44.86,5.67,2
2.12,44.83,6.22,2
1.92,44.85,5.79,2
2.48,44.76,7.37,2
2.35,44.81,6.57,2
2.24,44.78,7.06,2
3.03,44.82,6.42,2
4.55,44.87,5.48,2
4.17,44.84,5.96,2
4.59,44.85,5.93,2
4.95,44.88,5.3,2
4.83,44.83,6.14,2
3.84,44.38,11.83,2
4.01,44.08,14.37,2
0.32,43.34,19.35,2
