x,y,z,position
-7.3,-43.54,17.98,2
-8.99,-43.52,18.05,2
-8.34,-43.58,17.71,2
-8.25,-43.57,17.77,2
-8.35,-43.42,18.63,2
-8.43,-43.49,18.24,2
-8.39,-43.59,17.66,2
-8.17,-43.42,18.65,2
-8.13,-43.56,17.85,2
-9.52,-43.37,18.9,2
-8.03,-43.5,18.21,2
-8.13,-43.65,17.27,2
-7.9,-43.57,17.75,2
-8.46,-43.53,18.02,2
-8.77,-43.53,17.97,2
-8.9,-43.66,17.16,2
-8.71,-43.57,17.77,2
-8.15,-43.58,17.7,2
-8.95,-43.62,17.42,2
-8.77,-43.52,18.02,2
-8.77,-43.4,18.73,2
-8.46,-43.45,18.45,2
-8.86,-43.62,17.42,2
-8.7,-43.78,16.38,2
-8.76,-43.64,17.31,2
-8.67,-43.53,17.97,2
-7.74,-43.82,16.18,2
-8.08,-43.82,16.14,2
-8.67,-43.8,16.3,2
-8.59,-43.69,17.02,2
-9.32,-43.72,16.76,2
-10.09,-43.68,16.97,2
-8.62,-43.48,18.3,2
-8.29,-43.44,18.56,2
-8.4,-43.35,19.07,2
-7.77,-43.21,19.87,2
-7.79,-43.31,19.32,2
-7.98,-43.19,19.98,2
-7.69,-43.2,19.94,2
-7.19,-43.08,20.57,2
-8.86,-43.39,18.78,2
-8.81,-43.28,19.41,2
-8.02,-43.19,19.97,2
-7.23,-43.44,18.57,2
-7.69,-43.51,18.14,2
-8.06,-43.45,18.5,2
-6.81,-43.41,18.78,2
-7.33,-43.44,18.61,2
-7.56,-43.41,18.75,2
-7.53,-43.43,18.65,2
-6.99,-43.62,17.52,2
-7.15,-43.43,18.65,2
-6.93,-43.48,18.34,2
-7.01,-43.31,19.32,2
-7.0,-43.43,18.67,2
-7.22,-43.43,18.63,2
-7.67,-43.3,19.37,2
-7.17,-43.26,19.62,2
-7.23,-43.29,19.43,2
-6.96,-43.36,19.04,2
-7.39,-43.35,19.09,2
-7.01,-43.34,19.2,2
-7.08,-43.32,19.29,2
-7.26,-43.27,19.57,2
-7.34,-43.3,19.37,2
-7.75,-43.56,17.85,2
-6.46,-43.43,18.68,2
-7.03,-43.36,19.05,2
-7.47,-43.37,18.97,2
-7.33,-43.28,19.47,2
-7.58,-43.22,19.79,2
-7.23,-43.33,19.22,2
-6.77,-43.41,18.75,2
-7.72,-43.42,18.68,2
-7.29,-43.45,18.55,2
-6.84,-43.35,19.13,2
-7.61,-43.44,18.58,2
-7.58,-43.41,18.74,2
-7.54,-43.45,18.52,2
-7.57,-43.37,19.0,2
-7.43,-43.37,19.0,2
-7.14,-43.36,19.06,2
-7.13,-43.33,19.22,2
-6.98,-43.22,19.84,2
-6.79,-43.4,18.84,2
-6.94,-43.36,19.04,2
-6.48,-43.33,19.26,2
-7.04,-43.46,18.49,2
-6.86,-43.41,18.76,2
-7.34,-43.48,18.35,2
-7.29,-43.39,18.89,2
-6.73,-43.33,19.27,2
-6.98,-43.38,18.93,2
-7.05,-43.4,18.81,2
-6.94,-43.41,18.79,2
-7.22,-43.39,18.86,2
-7.07,-43.34,19.16,2
-7.06,-43.48,18.38,2
-6.97,-43.43,18.66,2
-7.27,-43.52,18.09,2
-6.92,-43.38,18.97,2
-7.13,-43.36,19.07,2
-7.06,-43.31,19.36,2
-6.83,-43.44,18.58,2
-6.67,-43.28,19.5,2
-6.52,-43.34,19.17,2
-6.73,-43.31,19.35,2
-7.37,-43.4,18.79,2
-7.1,-43.47,18.41,2
-6.82,-43.34,19.2,2
-6.65,-43.4,18.85,2
-6.68,-43.49,18.33,2
-6.6,-43.31,19.36,2
-7.04,-43.56,17.86,2
-6.66,-43.49,18.29,2
-6.68,-43.4,18.83,2
-5.87,-43.5,18.3,2
-7.59,-43.51,18.14,2
-6.9,-43.34,19.15,2
-5.01,-43.42,18.76,2
-7.36,-43.45,18.52,2
-9.51,-43.71,16.8,2
-7.94,-43.51,18.14,2
-5.62,-43.39,18.93,2
-9.18,-43.24,19.63,2
-9.94,-43.32,19.13,2
-3.73,-43.26,19.72,2
-7.92,-43.39,18.86,2
-15.13,-43.24,19.18,2
-10.13,-42.86,21.5,2
-6.6,-43.06,20.69,2
-6.4,-43.27,19.61,2
-6.9,-43.17,20.13,2
-6.84,-43.29,19.44,2
-5.63,-43.47,18.49,2
-6.33,-43.45,18.57,2
-6.57,-43.38,18.93,2
-6.24,-43.35,19.15,2
-7.05,-43.55,17.96,2
-6.58,-43.39,18.91,2
-6.61,-43.43,18.65,2
-6.84,-43.37,19.01,2
-6.2,-43.41,18.8,2
-6.85,-43.43,18.66,2
-6.79,-43.44,18.58,2
-6.56,-43.41,18.79,2
-6.85,-43.45,18.53,2
-6.64,-43.35,19.11,2
-6.7,-43.27,19.58,2
-7.16,-43.49,18.29,2
-6.95,-43.35,19.1,2
-6.78,-43.42,18.72,2
-6.26,-43.35,19.13,2
-6.45,-43.39,18.9,2
-8.73,-43.89,15.66,2
-6.59,-43.58,17.77,2
-4.06,-43.24,19.82,2
-6.69,-43.44,18.59,2
-5.04,-43.63,17.49,2
-6.68,-43.78,16.48,2
-5.92,-43.34,19.2,2
-5.98,-43.17,20.14,2
-6.47,-43.28,19.51,2
-5.93,-43.32,19.34,2
-6.71,-43.18,20.04,2
-6.34,-43.29,19.5,2
-5.37,-43.2,20.0,2
-5.86,-42.98,21.16,2
-6.08,-43.21,19.95,2
-5.12,-42.96,21.28,2
-5.57,-43.24,19.79,2
-5.51,-43.12,20.42,2
-5.56,-43.15,20.29,2
-5.35,-43.15,20.31,2
-4.92,-42.97,21.25,2
-4.75,-43.07,20.71,2
-5.55,-42.98,21.16,2
-4.22,-42.91,21.59,2
-5.22,-42.94,21.4,2
-5.42,-42.85,21.8,2
-4.99,-43.11,20.51,2
-5.27,-43.69,17.12,2
-4.91,-43.75,16.75,2
-3.89,-43.26,19.74,2
-9.6,-44.02,14.72,2
-5.91,-43.88,15.86,2
-2.66,-43.59,17.8,2
-5.03,-43.2,20.03,2
-3.91,-43.13,20.43,2
-6.22,-43.66,17.28,2
-4.44,-43.56,17.94,2
-4.09,-43.33,19.33,2
-4.84,-43.17,20.21,2
-3.76,-42.93,21.5,2
-5.75,-43.58,17.83,2
-4.6,-42.9,21.62,2
-4.77,-43.09,20.62,2
-5.26,-42.97,21.25,2
-7.99,-42.81,21.88,2
-3.0,-43.75,16.81,2
-1.88,-43.77,16.69,2
-1.34,-43.56,18.01,2
-1.44,-43.86,16.06,2
-3.59,-44.1,14.27,2
-3.89,-44.07,14.45,2
-5.34,-44.12,14.03,2
-3.95,-44.01,14.95,2
-6.52,-44.07,14.46,2
-5.11,-44.01,14.94,2
-6.69,-43.7,17.03,2
-7.34,-43.64,17.34,2
-6.43,-43.82,16.22,2
-7.03,-43.58,17.73,2
-6.16,-43.31,19.4,2
-6.56,-43.57,17.83,2
-5.94,-43.46,18.53,2
-6.66,-43.54,18.0,2
-5.82,-43.41,18.84,2
-4.84,-43.61,17.62,2
-6.52,-43.65,17.33,2
-6.82,-43.61,17.58,2
-6.14,-43.17,20.16,2
-6.13,-43.22,19.88,2
-5.79,-43.35,19.18,2
-5.82,-43.29,19.5,2
-6.66,-43.27,19.57,2
-5.82,-43.37,19.05,2
-5.77,-43.32,19.31,2
-5.22,-43.29,19.5,2
-4.51,-43.32,19.36,2
-4.8,-43.2,20.03,2
-5.07,-43.29,19.52,2
-4.57,-43.27,19.66,2
2.09,-7.35,-82.3,3
3.29,-6.44,-82.73,3
3.73,-7.11,-81.93,3
2.89,-7.55,-81.85,3
2.87,-6.5,-82.85,3
2.79,-9.07,-80.4,3
3.73,-5.76,-83.12,3
3.0,-7.47,-81.89,3
3.94,-5.91,-82.88,3
1.47,-6.87,-82.93,3
3.27,-6.17,-82.99,3
1.05,-7.05,-82.82,3
1.46,-8.52,-81.26,3
2.08,-6.79,-82.86,3
2.61,-7.68,-81.83,3
2.13,-7.77,-81.87,3
2.91,-7.34,-82.05,3
2.54,-7.83,-81.7,3
2.05,-7.77,-81.9,3
2.39,-9.18,-80.4,3
2.41,-7.82,-81.74,3
2.85,-7.26,-82.15,3
2.44,-8.33,-81.24,3
2.12,-7.44,-82.21,3
2.28,-7.1,-82.5,3
2.3,-7.72,-81.88,3
2.37,-7.38,-82.19,3
1.9,-7.93,-81.77,3
3.06,-8.07,-81.3,3
2.96,-7.74,-81.65,3
3.4,-8.88,-80.4,3
3.89,-9.59,-79.53,3
3.36,-9.3,-79.99,3
2.68,-9.29,-80.22,3
3.39,-8.85,-80.43,3
2.44,-8.67,-80.9,3
2.39,-10.41,-79.15,3
3.07,-8.14,-81.23,3
0.74,-9.16,-80.69,3
3.3,-9.23,-80.09,3
2.06,-9.24,-80.42,3
1.65,-8.26,-81.49,3
2.33,-7.8,-81.79,3
2.28,-9.04,-80.57,3
2.27,-8.65,-80.96,3
1.08,-8.86,-80.97,3
1.18,-8.57,-81.26,3
1.24,-8.82,-80.99,3
1.22,-9.77,-80.01,3
0.09,-10.58,-79.24,3
0.37,-8.96,-80.92,3
0.53,-9.03,-80.84,3
0.8,-7.74,-82.14,3
0.85,-9.63,-80.19,3
0.04,-8.58,-81.33,3
0.4,-8.19,-81.72,3
0.71,-8.94,-80.92,3
1.19,-9.09,-80.71,3
1.72,-7.41,-82.33,3
0.95,-8.29,-81.57,3
1.09,-8.03,-81.82,3
1.14,-8.63,-81.2,3
-0.24,-7.97,-81.95,3
-0.14,-8.58,-81.32,3
0.45,-7.94,-81.97,3
0.78,-7.78,-82.11,3
0.65,-8.47,-81.41,3
0.91,-9.58,-80.24,3
0.55,-8.57,-81.31,3
0.91,-8.25,-81.62,3
0.39,-8.27,-81.63,3
0.77,-7.61,-82.28,3
0.11,-7.71,-82.21,3
1.06,-9.31,-80.51,3
0.58,-8.94,-80.93,3
0.2,-8.96,-80.93,3
-0.13,-9.61,-80.25,3
0.37,-8.76,-81.13,3
0.7,-8.96,-80.9,3
-0.13,-8.39,-81.52,3
0.01,-8.54,-81.36,3
0.56,-9.39,-80.46,3
0.1,-8.69,-81.21,3
0.9599999,-9.52,-80.3,3
0.73,-9.16,-80.69,3
0.84,-9.63,-80.2,3
0.92,-9.4,-80.43,3
0.52,-9.45,-80.4,3
0.64,-9.69,-80.15,3
0.47,-9.73,-80.12,3
0.42,-9.2,-80.67,3
1.29,-8.82,-80.98,3
1.01,-9.05,-80.78,3
1.1,-9.7,-80.1,3
-0.03,-8.81,-81.08,3
-2.64,-8.87,-80.65,3
-2.11,-7.24,-82.41,3
-3.61,-8.08,-81.08,3
1.22,-7.46,-82.38,3
-1.07,-8.91,-80.92,3
0.42,-6.71,-83.23,3
2.72,-8.78,-80.71,3
1.46,-7.48,-82.32,3
4.15,-6.88,-81.92,3
3.9,-7.65,-81.36,3
5.15,-7.27,-81.05,3
1.22,-6.71,-83.13,3
2.9,-8.34,-81.09,3
2.42,-8.4,-81.17,3
2.95,-8.42,-81.0,3
2.68,-7.58,-81.9,3
1.94,-8.4,-81.29,3
1.32,-7.66,-82.16,3
2.78,-9.57,-79.91,3
2.66,-8.66,-80.85,3
1.8,-8.39,-81.33,3
2.06,-8.87,-80.79,3
2.3,-9.39,-80.21,3
2.06,-8.54,-81.13,3
1.63,-8.47,-81.29,3
2.9,-10.05,-79.39,3
1.47,-8.65,-81.13,3
1.97,-9.2,-80.48,3
2.1,-9.57,-80.07,3
2.46,-9.61,-79.95,3
2.27,-8.63,-80.98,3
1.81,-9.37,-80.34,3
1.65,-9.73,-79.99,3
1.44,-8.87,-80.91,3
2.56,-10.44,-79.08,3
1.47,-9.04,-80.73,3
1.42,-9.51,-80.25,3
2.87,-10.12,-79.32,3
1.36,-10.16,-79.59,3
2.37,-10.25,-79.32,3
2.15,-8.57,-81.07,3
2.39,-9.04,-80.55,3
2.14,-8.59,-81.06,3
3.11,-10.4,-78.98,3
1.64,-8.52,-81.23,3
1.75,-8.67,-81.06,3
1.95,-9.15,-80.53,3
2.39,-9.19,-80.39,3
1.01,-9.03,-80.8,3
2.0,-10.09,-79.55,3
2.33,-8.92,-80.68,3
1.66,-8.96,-80.78,3
2.18,-8.72,-80.91,3
1.75,-8.11,-81.63,3
2.35,-8.91,-80.68,3
1.8,-10.1,-79.59,3
1.04,-9.79,-80.01,3
2.54,-9.33,-80.21,3
1.54,-9.6,-80.14,3
1.26,-9.75,-80.02,3
1.14,-9.48,-80.32,3
1.24,-9.22,-80.58,3
0.68,-9.26,-80.59,3
0.48,-9.47,-80.38,3
1.49,-9.85,-79.89,3
1.25,-9.85,-79.93,3
1.13,-9.03,-80.79,3
1.07,-10.62,-79.14,3
1.3,-9.88,-79.88,3
1.5,-9.25,-80.51,3
1.06,-9.22,-80.6,3
1.32,-10.75,-78.98,3
0.94,-9.3,-80.52,3
0.31,-8.41,-81.49,3
0.51,-9.47,-80.39,3
1.1,-10.12,-79.66,3
1.3,-8.79,-81.02,3
0.93,-10.37,-79.41,3
1.19,-9.22,-80.58,3
2.19,-8.88,-80.75,3
1.3,-9.42,-80.37,3
1.64,-9.98,-79.73,3
2.01,-9.55,-80.11,3
1.13,-9.19,-80.62,3
1.68,-10.36,-79.34,3
1.91,-8.87,-80.82,3
1.46,-9.52,-80.24,3
2.35,-9.13,-80.46,3
1.65,-9.11,-80.63,3
1.48,-9.38,-80.38,3
1.58,-8.89,-80.86,3
1.55,-8.74,-81.02,3
1.96,-9.34,-80.33,3
1.93,-9.59,-80.09,3
1.58,-8.79,-80.96,3
1.81,-9.36,-80.35,3
2.23,-9.6,-80.02,3
2.31,-9.5,-80.09,3
2.28,-8.8,-80.81,3
2.35,-9.32,-80.27,3
1.97,-8.71,-80.98,3
1.32,-9.52,-80.25,3
1.56,-8.86,-80.9,3
1.15,-8.72,-81.1,3
1.44,-9.39,-80.38,3
1.06,-8.88,-80.95,3
0.63,-8.73,-81.14,3
2.31,-9.07,-80.53,3
1.56,-8.01,-81.76,3
1.48,-7.8,-81.99,3
1.3,-8.19,-81.62,3
1.42,-8.22,-81.58,3
0.92,-9.18,-80.66,3
1.42,-8.77,-81.01,3
2.03,-6.74,-82.92,3
0.73,-11.67,-78.06,3
0.58,-7.94,-81.96,3
0.1,-9.52,-80.34,3
0.73,-8.7,-81.17,3
1.12,-8.05,-81.79,3
0.04,-8.98,-80.9,3
1.59,-6.74,-83.03,3
-0.68,-7.07,-82.85,3
-1.66,-7.36,-82.4,3
-1.23,-7.35,-82.49,3
0.12,-7.09,-82.86,3
-1.45,-7.18,-82.62,3
-0.41,-7.31,-82.62,3
-1.76,-12.58,-76.99,3
1.37,-16.43,-72.8,3
0.0,-16.02,-73.31,3
0.42,-15.81,-73.55,3
0.34,-16.63,-72.61,3
-0.7,-14.42,-75.08,3
1.81,-16.14,-73.09,3
2.43,-15.4,-73.84,3
0.56,-13.51,-76.09,3
1.51,-11.99,-77.65,3
0.37,-13.72,-75.86,3
1.43,-12.28,-77.35,3
0.15,-10.13,-79.7,3
-0.89,-11.74,-77.97,3
1.05,-10.5,-79.27,3
0.36,-11.1,-78.68,3
-0.28,-12.24,-77.47,3
1.74,-9.68,-80.03,3
-0.06,-10.38,-79.44,3
0.21,-10.77,-79.04,3
0.59,-11.14,-78.63,3
-0.3,-10.94,-78.86,3
0.15,-9.73,-80.13,3
-0.14,-11.85,-77.89,3
0.11,-9.67,-80.19,3
0.27,-11.18,-78.59,3
0.01,-11.27,-78.5,3
0.94,-11.64,-78.07,3
-0.17,-10.73,-79.08,3
-0.45,-10.18,-79.65,3
0.83,-12.24,-77.44,3
0.03,-11.83,-77.91,3
0.73,-12.13,-77.57,3
0.75,-12.25,-77.44,3
0.74,-12.8,-76.85,3
1.99,-11.31,-78.3,3
1.15,-11.88,-77.81,3
1.25,-12.35,-77.3,3
0.45,-12.86,-76.8,3
1.12,-12.89,-76.73,3
0.26,-12.44,-77.26,3
0.25,-12.19,-77.52,3
0.8,-12.78,-76.87,3
0.03,-14.47,-75.05,3
0.7,-14.45,-75.05,3
0.18,-13.68,-75.91,3
-0.31,-15.36,-74.06,3
0.9700001,-14.03,-75.5,3
0.08,-14.9,-74.57,3
1.62,-13.38,-76.15,3
-0.35,-14.56,-74.94,3
0.83,-13.08,-76.54,3
0.0,-13.04,-76.61,3
0.85,-13.61,-75.96,3
0.67,-13.83,-75.74,3
0.59,-15.84,-73.51,3
2.04,-14.72,-74.63,3
1.3,-13.95,-75.56,3
1.24,-14.26,-75.23,3
-0.24,-11.14,-78.64,3
1.67,-15.18,-74.17,3
1.06,-14.8,-74.64,3
1.85,-15.28,-74.05,3
1.33,-15.75,-73.57,3
2.05,-12.39,-77.14,3
1.79,-15.96,-73.29,3
1.28,-16.39,-72.85,3
1.72,-17.25,-71.83,3
1.45,-18.13,-70.83,3
1.47,-17.38,-71.7,3
1.23,-15.9,-73.4,3
1.04,-17.26,-71.88,3
1.78,-17.76,-71.23,3
1.01,-16.51,-72.73,3
1.11,-15.81,-73.52,3
0.55,-14.42,-75.09,3
0.43,-15.43,-73.97,3
0.81,-9.09,-80.75,3
-0.54,-6.79,-83.14,3
-1.16,-0.54,-88.72,3
0.74,2.76,-87.14,3
-1.52,2.05,-87.45,3
-2.35,1.05,-87.43,3
-2.03,0.8,-87.82,3
-2.98,2.83,-85.88,3
-3.37,0.62,-86.57,3
-3.71,2.62,-85.45,3
-4.01,-1.24,-85.81,3
-2.53,-1.52,-87.05,3
-2.61,-0.14,-87.39,3
-3.55,-2.1,-85.88,3
-3.07,-1.9,-86.39,3
-2.86,-2.9,-85.93,3
-2.35,-2.62,-86.48,3
-2.68,-2.1,-86.6,3
-2.0,-3.43,-86.03,3
-1.44,-3.75,-85.98,3
-1.96,-3.53,-85.96,3
-0.93,-3.37,-86.5,3
-0.23,-4.08,-85.9,3
-0.73,-4.22,-85.7,3
-0.68,-4.18,-85.75,3
-2.51,-3.52,-85.67,3
-1.87,-5.17,-84.49,3
-0.53,-3.88,-86.08,3
-1.12,-4.77,-85.08,3
-1.46,-4.84,-84.93,3
-0.6,-4.39,-85.55,3
-1.34,-4.75,-85.05,3
-1.04,-3.75,-86.1,3
-0.39,-3.36,-86.61,3
-0.92,-4.09,-85.79,3
-0.86,-3.09,-86.79,3
-0.4,-4.14,-85.83,3
-1.06,-3.96,-85.9,3
-0.36,-3.09,-86.88,3
-1.95,-3.17,-86.28,3
-0.45,-3.75,-86.22,3
-0.17,-4.15,-85.83,3
-0.46,-4.34,-85.62,3
-0.25,-5.15,-84.83,3
-0.88,-4.93,-84.97,3
0.45,-3.45,-86.52,3
0.67,-5.06,-84.88,3
0.4,-3.77,-86.2,3
0.31,-4.38,-85.59,3
0.79,-4.85,-85.07,3
0.03,-3.28,-86.71,3
0.32,-3.95,-86.03,3
2.49,-3.4,-85.78,3
2.24,-7.31,-82.3,3
0.63,-4.83,-85.11,3
0.48,-1.93,-88.01,3
-0.24,-4.28,-85.7,3
-0.5,-3.99,-85.97,3
-2.64,-4.12,-85.1,3
-2.48,-4.74,-84.64,3
-3.0,-4.93,-84.22,3
-2.67,-5.37,-83.98,3
-2.82,-4.39,-84.77,3
-2.66,-5.8,-83.59,3
-2.33,-4.98,-84.49,3
-2.8,-5.2,-84.08,3
-1.55,-5.87,-83.9,3
-2.94,-5.53,-83.72,3
-1.62,-5.16,-84.57,3
-2.31,-4.96,-84.51,3
-1.52,-4.59,-85.15,3
-1.66,-4.72,-84.98,3
-1.45,-5.44,-84.34,3
-0.88,-3.57,-86.31,3
-2.64,-5.28,-84.08,3
-2.11,-3.0,-86.33,3
-0.33,-1.84,-88.13,3
-2.3,2.8,-86.37,3
-2.33,6.4,-83.15,3
-1.18,12.52,-77.11,3
-2.13,12.01,-77.54,3
-1.78,11.24,-78.4,3
-2.74,12.01,-77.42,3
-1.59,12.03,-77.59,3
-2.18,13.54,-75.9,3
-2.31,13.56,-75.86,3
-2.75,13.68,-75.65,3
-2.34,11.94,-77.58,3
-2.63,12.52,-76.91,3
-3.24,11.72,-77.6,3
-4.15,11.66,-77.4,3
-2.31,12.75,-76.73,3
-2.36,9.92,-79.66,3
-2.7,11.26,-78.21,3
-3.28,10.38,-78.95,3
-2.85,12.03,-77.38,3
-3.26,11.16,-78.17,3
-3.14,11.87,-77.47,3
-3.47,12.82,-76.41,3
-3.43,11.54,-77.73,3
-2.63,11.21,-78.27,3
-3.2,12.5,-76.81,3
-3.16,11.63,-77.72,3
-3.46,11.07,-78.2,3
-2.3,11.63,-77.9,3
-3.09,12.12,-77.23,3
-2.96,12.12,-77.26,3
-2.44,11.2,-78.33,3
-3.39,12.32,-76.95,3
-2.2,10.46,-79.14,3
-3.23,10.6,-78.74,3
-3.63,10.83,-78.4,3
-2.32,11.81,-77.71,3
-2.38,12.39,-77.09,3
-3.71,10.85,-78.35,3
-3.44,10.94,-78.34,3
-2.71,11.17,-78.3,3
-3.12,10.59,-78.78,3
-3.49,10.96,-78.31,3
-3.29,10.8,-78.53,3
-3.52,11.67,-77.57,3
-4.36,11.44,-77.54,3
-3.16,11.97,-77.37,3
-3.32,11.94,-77.36,3
-2.64,10.64,-78.86,3
-2.72,11.89,-77.55,3
-3.27,11.99,-77.32,3
-3.2,13.19,-76.08,3
-3.11,11.32,-78.05,3
-2.08,12.31,-77.22,3
-3.3,14.89,-74.24,3
-3.39,14.16,-75.01,3
-3.26,14.17,-75.03,3
-3.09,11.73,-77.63,3
-2.18,12.86,-76.62,3
-2.39,11.93,-77.58,3
-2.65,12.12,-77.33,3
-2.14,12.95,-76.54,3
-1.65,13.19,-76.35,3
-1.5,14.52,-74.92,3
-1.31,13.35,-76.21,3
-1.67,13.68,-75.82,3
-2.64,13.5,-75.87,3
-2.34,12.69,-76.78,3
-2.5,13.55,-75.84,3
-1.69,14.03,-75.44,3
-2.06,14.15,-75.26,3
-2.32,12.48,-77.0,3
-1.58,13.1,-76.46,3
-1.54,13.75,-75.75,3
-2.84,12.99,-76.37,3
-3.21,13.94,-75.28,3
-2.08,14.29,-75.1,3
-3.06,12.77,-76.56,3
-2.71,13.33,-76.03,3
-2.48,12.2,-77.27,3
-1.82,13.55,-75.93,3
-2.57,13.63,-75.74,3
-1.05,12.61,-77.03,3
-2.63,13.08,-76.31,3
-0.89,12.85,-76.78,3
-1.79,12.96,-76.58,3
-1.97,13.58,-75.89,3
-1.49,12.62,-76.98,3
-2.04,12.18,-77.37,3
-1.96,12.19,-77.38,3
-1.66,13.63,-75.87,3
-2.46,12.27,-77.2,3
-2.82,12.73,-76.65,3
-3.21,13.95,-75.27,3
-2.48,12.53,-76.93,3
-2.45,13.43,-75.97,3
-2.03,13.14,-76.35,3
-1.58,13.85,-75.64,3
-2.35,13.0,-76.45,3
-1.05,14.53,-74.94,3
-1.32,14.49,-74.97,3
-1.28,13.34,-76.23,3
-0.31,14.26,-75.27,3
-1.95,14.04,-75.39,3
-1.55,16.04,-73.22,3
-1.46,14.34,-75.12,3
-0.55,14.91,-74.55,3
-1.53,15.37,-73.98,3
-1.23,13.76,-75.78,3
-0.8,13.39,-76.21,3
-0.27,13.91,-75.66,3
-1.72,13.46,-76.05,3
-1.31,13.66,-75.88,3
-1.23,10.45,-79.3,3
2.4,15.11,-74.16,3
-0.06,13.26,-76.37,3
3.52,14.16,-74.98,3
-0.13,11.86,-77.88,3
0.78,14.44,-75.06,3
0.3,13.23,-76.4,3
1.31,24.14,-63.35,3
3.48,15.32,-73.73,3
1.89,14.92,-74.43,3
1.38,14.96,-74.44,3
4.38,15.33,-73.51,3
4.31,16.95,-71.75,3
2.67,14.35,-74.94,3
3.05,19.16,-69.45,3
2.15,16.8,-72.3,3
0.46,18.55,-70.39,3
0.92,19.36,-69.41,3
-1.87,18.35,-70.54,3
-1.94,20.5,-67.96,3
1.65,20.35,-68.16,3
1.06,19.5,-69.24,3
-0.24,17.71,-71.38,3
1.51,18.73,-70.12,3
0.82,20.76,-67.71,3
0.47,19.16,-69.66,3
0.09,19.42,-69.36,3
-0.14,21.23,-67.14,3
-2.11,19.83,-68.77,3
-0.23,21.26,-67.1,3
0.6,21.16,-67.22,3
-0.61,20.13,-68.49,3
0.45,20.1,-68.53,3
0.63,20.44,-68.11,3
-1.5,16.31,-72.93,3
0.76,13.56,-76.03,3
-1.05,8.63,-81.21,3
0.32,4.51,-85.46,3
1.66,1.57,-87.72,3
0.4,2.46,-87.51,3
2.18,2.69,-86.54,3
0.6,0.85,-88.96,3
2.75,1.1,-87.04,3
1.57,1.23,-88.0,3
0.79,-0.25,-89.17,3
1.29,-0.41,-88.64,3
1.87,-0.09,-88.13,3
3.19,-1.07,-86.64,3
3.37,-0.19,-86.62,3
2.38,-0.07,-87.61,3
2.58,0.3,-87.4,3
2.12,-0.64,-87.78,3
1.94,0.13,-88.06,3
1.33,-0.03,-88.67,3
2.65,1.28,-87.06,3
3.21,1.0,-86.63,3
2.4,-0.55,-87.54,3
2.35,0.37,-87.62,3
2.2,0.4,-87.76,3
2.0,-0.29,-87.98,3
2.46,0.15,-87.53,3
3.19,-0.52,-86.77,3
2.45,-0.89,-87.39,3
3.2,-0.08,-86.8,3
3.58,0.23,-86.41,3
4.08,-0.62,-85.88,3
3.6,-0.17,-86.39,3
3.88,-1.48,-85.85,3
3.94,-0.18,-86.06,3
4.52,0.73,-85.42,3
3.39,-0.23,-86.6,3
2.98,0.24,-87.01,3
4.18,0.35,-85.81,3
3.9,0.77,-86.03,3
2.66,-1.23,-87.07,3
1.4,-0.84,-88.37,3
1.84,0.76,-88.01,3
-0.21,0.91,-89.07,3
1.6,3.48,-86.16,3
-0.76,-2.57,-87.32,3
-1.38,0.29,-88.59,3
-3.63,-3.6,-84.88,3
-4.5,-0.12,-85.5,3
-3.86,0.31,-86.13,3
-3.69,-0.93,-86.2,3
-3.24,-0.33,-86.75,3
-2.03,-1.07,-87.71,3
0.06,-1.08,-88.92,3
3.19,-2.7,-85.83,3
-1.58,-0.12,-88.42,3
0.07,-1.22,-88.78,3
0.62,-1.24,-88.61,3
1.38,-1.64,-87.86,3
1.55,-2.45,-87.1,3
-0.95,-3.19,-86.66,3
-0.82,-4.76,-85.15,3
-1.02,-4.93,-84.95,3
-4.49,-2.62,-84.8,3
-2.5,-3.95,-85.32,3
0.24,-2.72,-87.26,3
-11.36,-1.72,-78.51,3
-4.47,-4.19,-83.87,3
-2.25,-0.0,-87.75,3
-4.12,-0.23,-85.88,3
2.22,-6.9,-82.7,3
-5.79,-9.29,-78.96,3
-2.53,-6.36,-83.12,3
-2.53,-0.49,-87.43,3
-5.18,1.66,-84.56,3
-1.25,-1.91,-87.72,3
-2.86,-1.25,-86.88,3
0.08,-2.47,-87.53,3
1.61,-1.48,-87.81,3
2.47,-2.06,-86.79,3
3.52,-3.32,-85.16,3
2.29,-0.33,-87.69,3
2.53,-2.15,-86.68,3
2.02,-0.44,-87.94,3
2.3,-1.18,-87.41,3
0.81,-0.03,-89.19,3
-0.54,0.38,-89.34,3
0.63,-2.8,-87.12,3
0.37,0.23,-89.56,3
-3.97,-1.29,-85.83,3
-2.43,2.9,-86.22,3
-1.58,0.48,-88.35,3
-0.06,0.03,-89.94,3
-4.1,-5.18,-83.38,3
-3.61,-1.21,-86.19,3
-3.51,-0.62,-86.43,3
-5.02,-2.99,-84.16,3
-4.48,-1.26,-85.35,3
-5.02,-3.54,-83.86,3
-6.08,-0.45,-83.9,3
-5.37,0.68,-84.59,3
-5.59,-0.9700001,-84.33,3
-4.05,0.33,-85.94,3
-6.08,-2.33,-83.49,3
-7.93,1.79,-81.87,3
-6.01,2.3,-83.57,3
-4.65,1.05,-85.23,3
-1.8,0.85,-88.01,3
-3.02,-1.88,-86.45,3
-2.22,-1.14,-87.51,3
-2.04,2.9,-86.45,3
-4.02,-2.41,-85.31,3
-1.6,-3.1,-86.51,3
