x,y,z,position
-6.65,-43.4,18.85,3
-6.68,-43.49,18.33,3
-6.6,-43.31,19.36,3
-7.04,-43.56,17.86,3
-6.66,-43.49,18.29,3
-6.68,-43.4,18.83,3
-5.87,-43.5,18.3,3
-7.59,-43.51,18.14,3
-6.9,-43.34,19.15,3
-5.01,-43.42,18.76,3
-7.36,-43.45,18.52,3
-9.51,-43.71,16.8,3
-7.94,-43.51,18.14,3
-5.62,-43.39,18.93,3
-9.18,-43.24,19.63,3
-9.94,-43.32,19.13,3
-3.73,-43.26,19.72,3
-7.92,-43.39,18.86,3
-15.13,-43.24,19.18,3
-10.13,-42.86,21.5,3
-6.6,-43.06,20.69,3
-6.4,-43.27,19.61,3
-6.9,-43.17,20.13,3
-6.84,-43.29,19.44,3
-5.63,-43.47,18.49,3
-6.33,-43.45,18.57,3
-6.57,-43.38,18.93,3
-6.24,-43.35,19.15,3
-7.05,-43.55,17.96,3
-6.58,-43.39,18.91,3
-6.61,-43.43,18.65,3
-6.84,-43.37,19.01,3
-6.2,-43.41,18.8,3
-6.85,-43.43,18.66,3
-6.79,-43.44,18.58,3
-6.56,-43.41,18.79,3
-6.85,-43.45,18.53,3
-6.64,-43.35,19.11,3
-6.7,-43.27,19.58,3
-7.16,-43.49,18.29,3
-6.95,-43.35,19.1,3
-6.78,-43.42,18.72,3
-6.26,-43.35,19.13,3
-6.45,-43.39,18.9,3
-8.73,-43.89,15.66,3
-6.59,-43.58,17.77,3
-4.06,-43.24,19.82,3
-6.69,-43.44,18.59,3
-5.04,-43.63,17.49,3
-6.68,-43.78,16.48,3
-5.92,-43.34,19.2,3
-5.98,-43.17,20.14,3
-6.47,-43.28,19.51,3
-5.93,-43.32,19.34,3
-6.71,-43.18,20.04,3
-6.34,-43.29,19.5,3
-5.37,-43.2,20,3
-5.86,-42.98,21.16,3
-6.08,-43.21,19.95,3
-5.12,-42.96,21.28,3
-5.57,-43.24,19.79,3
-5.51,-43.12,20.42,3
-5.56,-43.15,20.29,3
-5.35,-43.15,20.31,3
-4.92,-42.97,21.25,3
-4.75,-43.07,20.71,3
-5.55,-42.98,21.16,3
-4.22,-42.91,21.59,3
-5.22,-42.94,21.4,3
-5.42,-42.85,21.8,3
-4.99,-43.11,20.51,3
-5.27,-43.69,17.12,3
-4.91,-43.75,16.75,3
-3.89,-43.26,19.74,3
-9.6,-44.02,14.72,3
-5.91,-43.88,15.86,3
-2.66,-43.59,17.8,3
-5.03,-43.2,20.03,3
-3.91,-43.13,20.43,3
-6.22,-43.66,17.28,3
-4.44,-43.56,17.94,3
-4.09,-43.33,19.33,3
-4.84,-43.17,20.21,3
-3.76,-42.93,21.5,3
-5.75,-43.58,17.83,3
-4.6,-42.9,21.62,3
-4.77,-43.09,20.62,3
-5.26,-42.97,21.25,3
-7.99,-42.81,21.88,3
-3,-43.75,16.81,3
-1.88,-43.77,16.69,3
-1.34,-43.56,18.01,3
-1.44,-43.86,16.06,3
-3.59,-44.1,14.27,3
-3.89,-44.07,14.45,3
-5.34,-44.12,14.03,3
-3.95,-44.01,14.95,3
-6.52,-44.07,14.46,3
-5.11,-44.01,14.94,3
-6.69,-43.7,17.03,3
-7.34,-43.64,17.34,3
-6.43,-43.82,16.22,3
-7.03,-43.58,17.73,3
-6.16,-43.31,19.4,3
-6.56,-43.57,17.83,3
-5.94,-43.46,18.53,3
-6.66,-43.54,18,3
-5.82,-43.41,18.84,3
-4.84,-43.61,17.62,3
-6.52,-43.65,17.33,3
-6.82,-43.61,17.58,3
-6.14,-43.17,20.16,3
-6.13,-43.22,19.88,3
-5.79,-43.35,19.18,3
-5.82,-43.29,19.5,3
-6.66,-43.27,19.57,3
-5.82,-43.37,19.05,3
-5.77,-43.32,19.31,3
-5.22,-43.29,19.5,3
-4.51,-43.32,19.36,3
-4.8,-43.2,20.03,3
-5.07,-43.29,19.52,3
-4.57,-43.27,19.66,3
